"fight","attachment","work","score","late","coed","smorale","gender","income","free","pared","catholic","SCH_ID"
0,1,0,41,2,1,4,1,9,2,0,0,304
0,1,0,55,2,1,4,1,8,2,0,0,304
0,1,0,56,1,1,4,1,10,2,1,0,304
0,1,0,44,2,1,4,0,10,2,0,0,304
1,1,1,61,4,1,4,0,12,2,1,0,304
0,1,1,43,2,1,4,1,11,2,1,0,304
0,1,0,54,2,1,4,0,7,2,0,0,304
0,1,0,65,3,1,4,0,11,2,1,0,304
0,1,1,51,1,1,4,1,10,2,0,0,304
0,1,0,44,1,1,4,1,12,2,0,0,304
0,1,1,56,2,1,4,0,9,5,1,0,305
1,1,1,68,5,1,4,1,10,5,1,0,305
0,1,0,59,2,1,4,0,7,5,0,0,305
0,1,1,50,2,1,4,1,3,5,0,0,305
0,1,0,56,1,1,4,1,7,5,0,0,305
0,1,0,65,1,1,4,0,8,5,1,0,305
0,1,1,31,2,1,4,1,9,5,0,0,305
0,1,1,48,5,1,4,0,9,5,0,0,305
0,1,0,41,2,1,4,1,7,5,1,0,305
0,0,0,62,4,1,4,0,10,5,1,0,305
0,1,0,40,3,1,4,0,8,5,0,0,305
0,1,0,45,2,1,4,1,10,5,1,0,305
0,1,1,47,2,1,4,0,8,5,0,0,305
0,1,0,59,2,1,4,0,6,5,1,0,305
0,1,1,54,2,1,4,1,13,5,1,0,305
0,1,0,52,1,1,4,1,9,5,0,0,305
0,1,0,55,2,1,4,0,10,5,1,0,305
0,1,0,37,5,1,4,1,8,5,0,0,305
0,1,0,50,5,1,4,1,9,5,0,0,305
0,1,0,31,2,1,4,1,6,5,0,0,305
0,1,0,67,2,1,3,1,10,5,0,0,306
0,0,0,59,2,1,3,0,5,5,0,0,306
0,1,1,48,2,1,3,1,5,5,0,0,306
0,1,1,52,1,1,3,1,10,5,0,0,306
0,1,0,40,4,1,3,1,7,5,0,0,306
0,1,0,57,1,1,3,1,9,5,0,0,306
0,1,1,64,1,1,3,0,10,5,0,0,306
0,1,0,61,1,1,3,1,10,5,1,0,306
0,1,1,52,3,1,3,1,9,5,1,0,306
0,1,1,50,2,1,3,0,9,5,0,0,306
0,1,1,41,2,1,3,1,9,5,0,0,306
0,0,0,34,2,1,3,1,8,5,0,0,306
1,1,1,32,1,1,3,0,5,5,0,0,306
0,1,0,58,1,1,3,1,10,5,0,0,306
0,1,0,53,1,1,3,0,10,5,0,0,306
0,1,1,45,3,1,3,0,9,5,0,0,306
0,1,0,53,2,1,4,1,9,4,0,0,307
0,1,1,42,2,1,4,0,11,4,1,0,307
0,1,0,62,1,1,4,1,11,4,1,0,307
0,1,1,62,1,1,4,1,8,4,1,0,307
0,1,0,60,2,1,4,0,11,4,1,0,307
1,1,0,64,2,1,4,0,10,4,0,0,307
0,1,0,67,2,1,4,0,12,4,1,0,307
0,0,0,52,2,1,4,1,12,4,0,0,307
0,1,1,43,2,1,4,1,12,4,1,0,307
0,1,0,50,2,1,4,1,11,4,0,0,307
0,1,1,53,1,1,4,1,11,4,1,0,307
0,1,1,76,1,1,4,1,12,4,1,0,307
0,0,1,50,1,1,4,0,10,4,0,0,307
0,1,0,46,1,1,4,1,10,4,0,0,307
0,1,1,49,1,1,4,0,12,4,0,0,307
0,1,0,66,1,1,4,1,12,4,1,0,307
0,1,1,36,1,1,4,0,12,4,1,0,307
0,0,0,49,1,1,4,1,7,4,1,0,307
0,1,0,60,2,1,4,0,12,4,0,0,307
0,1,1,47,3,1,4,0,10,4,1,0,307
0,0,1,54,2,1,4,1,6,4,0,0,307
0,0,1,52,5,1,3,1,7,4,1,0,308
0,1,0,57,2,1,3,1,12,4,1,0,308
0,1,0,48,1,1,3,1,9,4,0,0,308
0,1,1,48,2,1,3,0,10,4,0,0,308
0,0,0,59,3,1,3,1,12,4,1,0,308
0,1,0,37,3,1,3,1,8,4,0,0,308
0,1,0,60,3,1,3,1,12,4,1,0,308
0,1,0,47,5,1,3,1,9,4,0,0,308
0,1,0,50,3,1,3,1,11,4,1,0,308
1,1,1,42,1,1,3,0,8,4,1,0,308
0,1,1,44,2,1,3,1,9,4,0,0,308
0,1,0,47,1,1,3,1,10,4,0,0,308
0,1,1,47,1,1,3,0,9,4,0,0,308
0,1,1,56,1,1,3,0,7,4,0,0,308
0,1,1,49,2,1,3,0,10,4,0,0,308
0,1,0,50,4,1,3,0,9,4,0,0,308
0,1,0,42,3,1,3,1,9,4,0,0,308
0,1,1,65,3,1,3,0,9,4,0,0,308
0,1,0,45,4,1,3,1,8,4,0,0,308
0,1,0,51,1,1,3,1,10,4,0,0,308
0,1,1,41,1,1,3,1,11,4,0,0,308
0,1,0,61,2,1,5,1,10,3,1,0,309
0,1,0,48,3,1,5,0,9,3,1,0,309
0,1,0,45,2,1,5,1,11,3,1,0,309
1,1,1,61,2,1,5,1,11,3,0,0,309
0,1,1,66,1,1,5,1,10,3,1,0,309
0,1,0,65,3,1,5,0,12,3,1,0,309
0,1,0,49,1,1,5,0,11,3,1,0,309
0,1,0,60,3,1,5,1,12,3,0,0,309
0,1,1,50,2,1,5,0,8,3,0,0,309
0,1,1,44,2,1,5,1,11,3,0,0,309
0,1,1,51,2,1,5,0,8,3,1,0,309
0,1,1,62,1,1,5,1,7,3,1,0,309
0,1,0,63,2,1,5,0,10,3,1,0,309
0,1,0,62,2,1,5,0,10,3,1,0,309
1,0,0,50,1,1,5,1,11,3,0,0,309
0,1,1,40,3,1,5,1,10,3,0,0,309
0,1,0,52,3,1,5,1,7,3,0,0,309
0,1,0,42,5,1,5,1,9,3,0,0,309
0,1,1,58,3,1,5,1,8,3,0,0,309
0,1,0,54,1,1,4,1,9,4,0,0,310
0,1,0,63,4,1,4,0,10,4,0,0,310
0,1,0,59,2,1,4,1,12,4,1,0,310
0,1,0,47,2,1,4,1,10,4,1,0,310
1,1,0,51,2,1,4,1,11,4,1,0,310
0,1,1,67,1,1,4,0,9,4,0,0,310
0,1,1,66,2,1,4,0,12,4,1,0,310
1,1,1,49,3,1,4,0,8,4,1,0,310
0,1,1,62,1,1,4,0,9,4,0,0,310
1,1,0,53,3,1,4,0,4,4,0,0,310
0,1,1,46,2,1,4,0,7,4,0,0,310
0,1,0,72,2,1,4,1,13,4,0,0,310
0,1,1,40,2,1,4,1,10,4,0,0,310
1,1,0,49,5,1,4,0,10,4,0,0,310
1,0,1,45,1,1,4,0,10,4,1,0,310
0,1,0,48,1,1,4,1,9,4,0,0,310
0,1,1,52,1,1,4,0,9,4,0,0,310
1,1,0,54,2,1,5,1,9,4,0,0,311
0,1,0,52,3,1,5,0,8,4,0,0,311
0,1,0,45,2,1,5,1,8,4,1,0,311
0,1,1,54,2,1,5,1,9,4,0,0,311
1,1,1,40,2,1,5,0,10,4,0,0,311
1,1,0,56,5,1,5,1,10,4,1,0,311
0,1,0,76,3,1,5,1,7,4,0,0,311
0,0,1,57,2,1,5,0,8,4,1,0,311
0,1,1,43,2,1,5,1,3,4,0,0,311
0,1,0,57,3,1,5,0,12,4,1,0,311
0,1,0,67,1,1,5,0,10,4,1,0,311
0,1,0,51,4,1,5,1,9,4,0,0,311
0,1,0,51,4,1,5,1,10,4,0,0,311
0,1,1,43,5,1,5,1,9,4,1,0,311
0,1,0,48,2,1,5,0,12,4,1,0,311
0,1,0,49,3,1,5,0,9,4,0,0,311
0,1,0,42,2,1,5,0,9,4,0,0,311
0,0,1,48,4,1,5,1,11,4,1,0,311
0,1,0,44,2,1,5,1,6,4,0,0,311
1,1,0,48,2,1,5,1,10,4,1,0,311
1,1,1,37,5,1,5,0,11,4,0,0,311
0,1,0,23,3,1,4,0,12,1,0,0,312
0,1,1,53,1,1,4,0,6,1,1,0,312
1,0,0,38,1,1,4,1,3,1,0,0,312
0,1,1,52,1,1,4,1,9,1,1,0,312
0,1,0,52,1,1,4,1,11,1,1,0,312
1,1,1,37,2,1,4,1,9,1,1,0,312
0,1,1,44,2,1,4,0,8,1,0,0,312
0,1,0,58,1,1,4,1,7,1,0,0,312
0,1,0,37,3,1,4,1,10,1,0,0,312
0,1,0,52,2,1,4,1,10,1,1,0,312
0,1,0,60,1,1,4,1,7,1,1,0,312
0,1,0,53,2,1,4,1,13,1,1,0,312
0,1,0,39,4,1,4,1,12,1,1,0,312
1,1,1,55,5,1,4,0,4,1,1,0,312
0,1,0,61,1,1,4,0,9,1,0,0,312
0,1,1,44,2,1,4,0,5,1,1,0,312
0,1,1,44,1,1,4,1,8,1,0,0,312
1,1,1,42,4,1,4,0,10,1,0,0,312
0,1,1,55,2,1,4,0,11,4,0,0,313
1,1,0,41,2,1,4,0,10,4,0,0,313
0,1,0,53,3,1,4,1,10,4,1,0,313
0,1,0,46,1,1,4,0,10,4,1,0,313
0,1,0,20,2,1,4,1,9,4,0,0,313
0,1,1,33,1,1,4,1,9,4,0,0,313
0,1,1,33,2,1,4,1,10,4,0,0,313
0,1,0,46,2,1,4,0,9,4,1,0,313
0,0,0,48,1,1,4,0,9,4,1,0,313
0,0,1,45,2,1,4,0,10,4,1,0,313
0,1,0,48,1,1,4,0,13,4,1,0,313
0,1,0,51,3,1,4,0,10,4,0,0,313
0,1,0,55,3,1,4,0,11,4,0,0,313
0,1,0,44,2,1,4,1,10,4,1,0,313
0,1,0,49,2,1,4,0,9,4,1,0,313
0,1,0,43,3,1,4,0,9,4,0,0,313
0,1,1,69,3,1,4,1,12,4,1,0,313
0,1,0,45,3,1,4,1,10,4,0,0,313
0,1,0,44,2,1,4,0,7,4,0,0,313
0,1,1,29,5,1,4,0,7,4,0,0,313
0,1,0,22,2,1,4,1,8,4,0,0,313
0,1,0,58,3,1,4,1,10,4,1,0,313
0,1,0,30,3,1,5,0,12,1,0,0,314
1,1,0,37,3,1,5,0,11,1,1,0,314
1,0,1,42,5,1,5,0,9,1,1,0,314
0,1,0,62,3,1,5,1,11,1,0,0,314
0,1,0,46,3,1,5,0,9,1,1,0,314
0,1,0,47,1,1,5,0,10,3,1,0,315
0,1,0,50,2,1,5,1,10,3,0,0,315
0,1,1,43,2,1,5,0,10,3,0,0,315
0,0,0,28,3,1,5,0,8,3,0,0,315
0,1,0,52,2,1,5,0,10,3,0,0,315
1,1,1,47,1,1,5,0,12,3,0,0,315
0,1,0,49,1,1,5,0,9,3,1,0,315
1,1,1,44,2,1,5,0,8,3,0,0,315
0,1,1,36,2,1,5,1,9,3,0,0,315
0,1,0,35,2,1,5,1,4,3,0,0,315
0,1,0,65,1,1,5,1,9,3,1,0,315
0,1,0,48,1,1,5,0,5,3,0,0,315
0,1,0,46,2,1,5,1,12,3,1,0,315
0,1,0,55,3,1,5,0,9,3,0,0,315
0,1,0,50,2,1,5,1,12,3,1,0,315
0,1,0,37,2,1,5,1,3,3,0,0,315
0,1,0,33,2,1,5,1,5,3,0,0,315
1,0,0,36,5,1,5,1,9,3,0,0,315
1,0,1,49,5,1,5,0,5,3,0,0,315
0,1,0,44,1,1,5,0,11,3,0,0,315
0,1,1,56,5,1,5,1,12,3,0,0,315
0,1,1,52,2,1,4,0,8,5,0,0,316
1,1,0,50,3,1,4,1,8,5,1,0,316
0,1,0,55,1,1,4,1,5,5,0,0,316
0,1,1,48,3,1,4,0,10,5,0,0,316
0,1,0,40,2,1,4,0,8,5,0,0,316
0,0,0,47,1,1,4,0,7,5,1,0,316
0,1,0,51,2,1,4,0,9,5,0,0,316
0,1,0,34,1,1,4,1,10,5,0,0,316
0,1,1,53,2,1,4,0,10,5,1,0,316
0,1,0,67,5,1,4,0,8,5,0,0,316
0,1,1,67,1,1,4,0,11,5,1,0,316
0,1,1,47,1,1,4,1,9,5,0,0,316
0,1,1,62,2,1,4,0,11,5,0,0,316
0,1,0,64,2,1,4,0,10,2,1,0,317
0,0,0,61,3,1,4,0,8,2,0,0,317
0,1,1,62,3,1,4,1,7,2,0,0,317
0,1,1,58,2,1,4,1,9,2,1,0,317
0,1,1,55,2,1,4,1,9,2,0,0,317
0,1,0,47,2,1,4,1,10,2,1,0,317
0,1,1,52,2,1,4,0,12,2,1,0,317
0,1,0,55,2,1,4,1,10,2,0,0,317
0,1,1,60,5,1,4,1,11,2,1,0,317
0,1,0,54,2,1,4,1,8,2,0,0,317
1,1,1,59,2,1,4,0,9,2,1,0,317
0,0,1,54,3,1,4,1,9,2,0,0,317
0,1,1,54,4,1,4,0,10,2,1,0,317
0,0,1,50,3,1,4,1,13,2,1,0,317
0,1,1,51,3,1,4,0,5,2,0,0,317
0,1,0,47,1,1,4,1,9,2,1,0,317
0,1,0,72,2,1,4,0,12,2,1,0,317
1,1,1,55,1,1,4,0,10,2,0,0,317
0,1,0,32,2,1,4,1,7,2,0,0,317
0,1,0,62,2,1,4,1,9,2,0,0,317
0,1,0,60,4,1,4,1,9,2,1,0,317
0,0,1,52,2,1,4,0,9,2,0,0,317
0,1,0,30,5,1,4,1,9,7,0,0,318
0,1,0,24,3,1,4,1,7,7,0,0,318
0,1,0,62,2,1,4,1,9,3,0,0,319
0,1,1,50,2,1,4,0,4,3,0,0,319
0,0,0,41,2,1,4,1,11,3,1,0,319
0,1,1,34,1,1,4,0,10,3,1,0,319
1,0,0,62,5,1,4,0,9,3,0,0,319
0,1,1,50,1,1,4,1,9,3,0,0,319
0,1,0,34,1,1,4,0,8,3,0,0,319
0,1,0,35,2,1,4,1,12,3,1,0,319
0,1,1,58,1,1,4,0,10,3,0,0,319
0,1,1,40,1,1,4,1,6,3,0,0,319
1,0,1,45,3,1,4,0,5,3,0,0,319
0,1,1,58,2,1,4,0,8,3,1,0,319
0,1,1,47,3,1,4,0,9,3,0,0,319
0,1,0,38,3,1,4,0,7,3,0,0,319
0,1,1,59,2,1,4,0,6,3,0,0,319
1,1,0,35,2,1,4,1,8,3,0,0,319
0,1,1,38,2,1,4,0,12,3,1,0,319
1,0,1,42,5,1,4,0,10,3,1,0,319
0,1,1,55,3,1,4,1,9,3,0,0,319
0,1,1,51,1,1,4,0,7,3,0,0,319
0,1,1,56,1,1,4,0,10,3,1,0,319
1,1,0,46,4,1,4,1,10,3,1,0,319
0,1,0,40,2,1,4,0,10,3,0,0,319
0,1,1,53,3,1,4,0,12,3,0,0,319
0,0,1,34,5,1,4,0,9,3,0,0,319
0,1,1,43,2,1,4,1,12,3,0,0,319
0,1,1,43,3,1,4,1,8,3,0,0,319
0,1,0,47,2,1,4,0,5,2,0,0,320
0,1,0,62,1,1,4,0,10,2,1,0,320
0,1,0,49,3,1,4,0,7,2,1,0,320
0,1,0,59,3,1,4,1,10,2,1,0,320
0,1,1,29,4,1,4,0,10,2,0,0,320
1,1,0,38,1,1,4,0,7,2,0,0,320
0,0,0,47,3,1,4,1,12,2,0,0,320
1,1,0,30,1,1,4,1,6,2,0,0,320
1,1,0,52,1,1,4,0,11,2,0,0,320
0,0,0,53,1,1,4,1,8,2,0,0,320
0,1,0,55,1,1,4,1,10,2,0,0,320
0,1,1,43,2,1,4,1,8,2,0,0,320
0,1,1,44,2,1,4,1,12,2,1,0,320
0,1,0,49,3,1,4,0,7,2,0,0,320
0,1,0,62,1,1,4,0,12,2,0,0,320
0,1,0,57,2,1,4,1,10,2,0,0,320
0,1,1,57,1,1,4,0,12,2,0,0,320
0,1,0,56,1,1,4,0,10,2,1,0,320
0,1,0,59,3,1,4,0,7,2,0,0,320
0,1,0,71,2,1,4,0,9,2,1,0,320
0,1,0,39,1,1,4,0,1,2,0,0,320
0,1,0,63,1,1,4,0,9,2,1,0,320
0,1,1,54,1,1,4,0,9,2,1,0,320
0,1,0,36,3,1,4,1,4,2,0,0,321
1,1,1,41,5,1,4,0,9,2,0,0,321
0,1,0,37,5,1,4,0,9,2,0,0,321
0,1,0,60,2,1,4,0,6,2,0,0,321
0,1,0,44,5,1,4,0,9,2,0,0,321
0,1,1,32,5,1,4,0,8,2,0,0,321
0,1,0,66,1,1,4,0,11,2,1,0,321
0,1,0,59,4,1,4,1,11,2,1,0,321
1,1,0,30,3,1,4,1,6,2,0,0,321
0,1,0,50,2,1,4,1,6,2,0,0,321
0,1,0,55,2,1,4,1,10,2,0,0,321
0,1,0,45,4,1,4,0,9,2,0,0,321
0,1,1,50,5,1,4,1,10,2,1,0,321
0,1,1,51,2,1,4,1,11,2,0,0,321
0,1,0,34,3,1,4,1,9,2,0,0,321
0,1,0,55,3,1,4,1,8,2,0,0,321
1,1,0,59,3,1,4,0,8,2,0,0,321
1,0,0,48,5,1,4,0,10,2,0,0,321
0,1,0,56,2,1,4,0,10,2,0,0,321
0,1,1,50,3,1,4,1,8,2,0,0,321
0,1,1,50,2,1,4,0,12,2,0,0,321
0,1,0,32,2,1,4,0,4,2,0,0,321
0,0,0,43,5,1,4,1,2,2,0,0,321
0,1,0,37,5,1,4,1,7,2,1,0,321
0,1,1,45,5,1,4,1,13,2,1,1,322
0,1,0,58,2,1,4,0,15,2,1,1,322
0,1,0,38,1,1,4,1,11,2,1,1,322
0,1,1,51,2,1,4,1,12,2,1,1,322
0,1,0,65,2,1,4,1,10,2,1,1,322
0,0,0,58,2,1,4,0,12,2,1,1,322
0,1,0,67,2,1,4,1,9,2,1,1,322
0,0,0,49,2,1,4,1,15,2,1,1,322
0,1,0,71,1,1,4,0,11,2,1,1,322
0,1,0,53,3,1,4,0,10,2,0,1,322
0,0,1,57,1,1,4,0,11,2,0,1,322
0,1,0,52,2,1,4,0,9,2,1,1,322
0,1,0,57,2,1,4,0,8,2,0,1,322
0,1,0,56,2,1,4,0,9,2,1,1,322
0,1,1,49,2,1,4,1,12,2,1,1,322
0,1,1,56,2,1,4,0,11,2,1,1,322
0,1,0,47,2,1,4,0,11,2,1,1,322
0,1,0,59,2,1,4,0,10,3,1,0,323
0,1,0,60,3,1,4,0,10,3,1,0,323
0,1,1,54,1,1,4,0,8,3,1,0,323
0,1,0,51,4,1,4,1,10,3,1,0,323
0,1,1,59,4,1,4,1,11,3,1,0,323
0,1,0,43,3,1,4,1,13,3,1,0,323
0,1,0,55,1,1,4,1,9,3,1,0,323
0,1,1,52,2,1,4,1,11,3,0,0,323
0,1,1,64,3,1,4,0,11,3,1,0,323
0,1,0,60,2,1,4,1,12,3,0,0,323
0,0,1,58,3,1,4,0,8,3,1,0,323
1,0,0,42,2,1,4,0,9,3,1,0,323
0,1,0,73,2,1,4,1,11,3,1,0,323
0,1,0,53,3,1,4,1,9,3,1,0,323
0,1,0,65,1,1,4,1,11,3,1,0,323
0,1,0,59,2,1,4,0,9,7,0,0,324
0,1,0,47,2,1,4,1,6,7,0,0,324
0,1,1,49,3,1,4,0,8,7,0,0,324
0,1,0,52,2,1,4,1,8,7,1,0,324
0,1,1,49,5,1,4,0,12,7,1,0,324
0,1,0,69,2,1,4,0,7,7,1,0,324
0,1,0,56,1,1,4,0,1,7,0,0,324
0,1,0,46,2,1,4,0,8,7,0,0,324
0,1,0,59,3,1,4,1,7,7,1,0,324
0,1,0,55,2,1,4,1,6,7,0,0,324
0,1,0,54,4,1,4,1,10,7,1,0,324
0,1,0,51,2,1,4,1,9,7,1,0,324
0,1,0,71,2,1,4,0,9,7,1,0,324
0,1,0,45,1,1,4,1,7,7,0,0,324
0,1,0,49,3,1,4,1,14,7,1,0,324
0,1,0,61,2,1,4,0,8,7,0,0,324
0,1,0,48,4,1,4,1,6,7,0,0,324
0,1,0,60,2,1,4,0,6,7,0,0,324
0,1,1,57,1,1,4,0,8,7,0,0,324
0,0,0,62,5,1,4,0,12,7,1,0,324
0,1,0,61,5,1,4,1,5,7,0,0,324
0,1,0,48,2,1,4,1,7,7,1,0,324
0,1,1,49,1,1,4,0,10,4,0,0,325
0,1,1,58,3,1,4,1,11,4,0,0,325
0,1,0,47,1,1,4,1,12,4,1,0,325
0,1,1,40,1,1,4,1,4,4,0,0,325
0,0,0,57,1,1,4,0,11,4,1,0,325
0,1,1,59,1,1,4,1,8,4,0,0,325
0,1,1,58,2,1,4,1,10,4,0,0,325
0,0,1,51,3,1,4,0,9,4,0,0,325
0,1,1,44,3,1,4,0,9,4,0,0,325
0,1,1,42,2,1,4,1,8,4,0,0,325
1,1,1,25,2,1,4,1,9,4,0,0,325
0,1,1,47,2,1,4,1,5,4,0,0,325
0,1,0,48,2,1,4,0,9,4,1,0,325
0,1,1,67,4,1,4,0,12,1,1,0,326
0,1,1,67,5,1,4,1,9,1,1,0,326
0,1,0,35,2,1,4,1,11,1,0,0,326
0,1,1,72,3,1,4,0,11,1,1,0,326
0,1,0,58,2,1,4,1,13,1,1,0,326
0,1,0,40,4,1,4,0,12,1,1,0,326
0,1,0,70,2,1,4,0,12,1,1,0,326
0,0,0,48,2,1,4,0,9,1,1,0,326
1,0,0,75,3,1,4,0,12,1,1,0,326
0,1,1,59,2,1,4,0,13,1,1,0,326
0,0,0,69,3,1,4,0,13,1,1,0,326
0,1,0,66,1,1,4,1,10,1,0,0,326
0,1,0,63,2,1,4,0,9,1,0,0,326
0,1,0,67,3,1,4,0,13,1,1,0,326
0,1,0,68,2,1,4,0,12,1,1,0,326
0,1,0,65,1,1,4,1,10,1,1,0,326
0,0,1,57,4,1,4,0,11,1,1,0,326
0,1,0,53,2,1,4,1,10,1,0,0,326
0,1,1,73,5,1,4,0,12,1,1,0,326
0,1,0,71,1,1,4,0,10,1,1,0,326
0,1,1,61,2,1,4,0,12,1,1,0,326
0,1,0,69,3,1,4,0,10,1,1,0,326
0,1,0,62,5,1,4,1,10,1,1,0,326
0,0,1,50,5,1,4,0,10,1,1,0,326
0,0,1,68,5,1,4,1,13,1,1,0,326
0,1,1,68,2,1,4,0,12,1,1,0,326
0,1,1,62,2,1,4,1,12,1,1,0,326
0,1,1,59,3,1,4,1,11,1,1,0,326
0,1,0,61,5,1,4,1,10,1,0,0,327
0,1,1,57,2,1,4,1,10,1,1,0,327
0,1,0,58,5,1,4,1,12,1,1,0,327
1,1,0,59,3,1,4,0,10,1,1,0,327
0,1,0,61,3,1,4,0,12,1,1,0,327
0,1,0,40,4,1,4,1,12,1,0,0,327
0,1,1,60,2,1,4,0,13,1,1,0,327
1,1,0,49,3,1,4,1,11,1,1,0,327
0,1,0,51,1,1,4,1,10,1,1,0,327
0,1,0,50,3,1,4,1,13,1,1,0,327
0,1,0,46,4,1,4,0,8,1,0,0,327
1,1,0,49,5,1,4,0,11,1,1,0,327
0,1,1,48,1,1,4,0,11,1,1,0,327
0,1,0,54,3,1,4,0,11,1,1,0,327
0,1,0,39,1,1,4,0,13,1,0,0,327
0,1,0,51,2,1,4,0,13,1,1,0,327
0,1,1,60,2,1,4,0,12,1,1,0,327
0,1,0,42,2,1,4,1,10,1,0,0,327
0,1,0,36,2,0,3,1,9,1,0,1,328
0,1,0,33,3,0,3,1,10,1,0,1,328
0,1,0,63,1,0,3,1,11,1,1,1,328
1,1,0,38,2,0,3,1,8,1,0,1,328
0,1,0,64,3,0,3,1,11,1,0,1,328
0,1,0,55,1,0,3,0,3,1,0,1,328
0,1,0,56,1,0,3,1,11,1,0,1,328
0,1,0,50,2,0,3,1,11,1,1,1,328
0,1,0,44,1,0,3,1,11,1,0,1,328
1,1,0,46,1,0,3,1,11,1,0,1,328
0,1,1,52,1,0,3,1,11,1,0,1,328
0,0,0,57,2,0,3,1,11,1,0,1,328
0,1,0,56,2,0,3,1,11,1,0,1,328
0,1,1,62,3,0,3,1,9,1,0,1,328
0,1,0,56,3,0,3,1,7,1,0,1,328
0,1,0,59,3,0,3,1,6,1,0,1,328
0,1,0,47,2,0,3,1,10,1,0,1,328
0,1,0,51,1,0,3,1,4,1,1,1,328
0,1,0,61,1,0,3,1,10,1,0,1,328
0,1,0,53,2,1,4,1,10,2,1,0,329
0,1,1,36,3,1,4,1,9,2,0,0,329
0,0,1,41,2,1,4,0,9,2,0,0,329
0,1,0,43,1,1,4,0,10,2,0,0,329
0,1,0,72,3,1,4,1,11,2,0,0,329
1,0,1,43,3,1,4,0,8,2,0,0,329
0,1,0,48,2,1,4,1,9,2,0,0,329
0,1,0,56,2,1,4,1,10,2,0,0,329
0,1,1,45,2,1,4,0,11,2,1,0,329
0,1,0,69,1,1,4,1,10,2,0,0,329
0,1,0,42,2,1,4,1,10,2,0,0,329
0,1,0,53,2,1,4,0,10,2,0,0,329
0,1,0,49,1,1,4,1,6,2,1,0,329
1,0,0,53,2,1,4,0,8,2,0,0,329
0,1,0,68,1,1,4,0,10,2,1,0,329
0,1,0,61,3,1,4,1,7,2,0,0,329
0,1,1,40,1,1,4,0,8,2,1,0,329
0,1,1,69,3,1,4,0,12,2,1,0,329
0,1,0,53,3,1,4,1,10,2,0,0,329
0,1,0,44,1,1,4,1,9,2,1,0,329
0,1,1,53,1,1,4,1,10,2,0,0,329
1,1,0,38,4,1,5,0,8,6,0,0,330
1,1,0,30,3,1,5,0,5,6,0,0,330
0,1,1,53,1,1,5,0,13,6,0,0,330
0,1,0,51,2,1,5,0,7,6,0,0,330
0,1,1,36,4,1,5,0,11,6,1,0,330
0,1,0,56,2,1,5,0,9,6,1,0,330
0,1,0,50,2,1,5,1,10,6,1,0,330
1,0,1,38,3,1,5,1,7,6,1,0,330
0,1,1,52,4,1,5,1,9,6,0,0,330
0,1,0,28,1,1,5,1,8,6,0,0,330
0,1,1,32,3,1,4,1,10,6,0,0,331
0,1,0,52,3,1,4,1,9,6,0,0,331
0,1,0,26,3,1,4,0,6,6,0,0,331
0,0,0,61,2,1,4,0,9,1,0,0,332
0,1,0,53,1,1,4,0,11,1,1,0,332
0,1,1,53,1,1,4,1,11,1,1,0,332
0,1,1,59,5,1,4,0,13,1,0,0,332
0,1,0,50,4,1,4,1,10,1,1,0,332
0,1,0,58,2,1,4,1,12,1,1,0,332
0,1,1,54,2,1,4,1,10,1,1,0,332
0,1,1,40,2,1,4,0,11,1,0,0,332
1,0,0,56,3,1,4,0,12,1,1,0,332
0,1,0,46,4,1,4,1,9,1,0,0,332
0,1,1,66,2,1,4,0,11,1,1,0,332
0,1,0,43,2,1,4,1,12,1,1,0,332
0,1,0,59,2,1,4,0,12,1,1,0,332
0,1,0,48,3,1,4,0,8,1,1,0,332
0,1,0,51,2,1,4,1,12,1,1,0,332
1,1,0,45,2,1,4,0,9,1,1,0,332
0,1,0,56,1,1,4,1,12,1,1,0,332
0,1,1,60,1,1,4,0,12,1,0,0,332
0,0,0,48,1,1,4,1,9,1,1,0,332
0,1,1,47,2,1,4,0,10,1,1,0,332
0,1,0,58,2,1,4,0,12,1,1,0,332
0,1,0,52,1,1,4,1,12,1,1,0,332
0,1,1,59,3,1,4,0,2,1,0,0,332
0,1,1,49,2,1,4,1,9,5,0,0,333
0,1,1,63,2,1,4,1,12,5,0,0,333
0,1,1,46,2,1,4,1,10,5,0,0,333
0,0,1,51,5,1,4,1,10,5,1,0,333
0,1,0,68,3,1,4,1,9,5,1,0,333
0,1,1,51,2,1,4,0,8,5,0,0,333
0,1,1,47,1,1,4,1,10,5,1,0,333
0,1,0,56,1,1,4,0,9,5,1,0,333
0,1,1,41,2,1,4,0,12,5,0,0,333
0,1,1,64,3,1,4,1,9,5,0,0,333
0,1,0,52,5,1,4,1,11,5,0,0,333
0,1,0,35,2,1,4,0,11,5,1,0,333
0,1,1,59,1,1,4,1,9,5,0,0,333
0,1,0,54,2,1,4,1,6,5,0,0,333
0,1,1,38,3,1,4,1,10,5,0,0,333
0,0,0,49,5,1,4,1,5,5,0,0,333
0,1,1,57,2,1,4,1,6,5,0,0,333
0,1,0,33,1,1,4,0,9,5,1,0,333
0,1,0,46,3,1,4,1,9,5,0,0,333
0,1,0,71,2,1,4,1,13,1,1,0,334
0,1,0,68,5,1,4,1,12,1,1,0,334
0,1,0,61,1,1,4,1,11,1,1,0,334
0,1,0,58,1,1,4,1,10,1,0,0,334
0,1,0,72,4,1,4,0,11,1,1,0,334
0,1,0,59,2,1,4,0,9,1,1,0,334
