"wage","lwage","belavg","abvavg","exper","looks","union","goodhlth","black","female","married","south","bigcity","smllcity","service","expersq","educ"
4.80999994277954,1.57069706916809,0,0,11,3,1,1,0,1,0,0,0,0,0,121,12
7.69000005722046,2.03992080688477,0,1,10,4,0,1,0,1,0,0,0,1,0,100,12
5.73000001907349,1.74571549892426,0,0,9,3,1,1,0,1,0,0,0,1,0,81,12
5.88000011444092,1.77155673503876,0,0,17,3,1,1,0,1,0,0,0,1,0,289,12
4.26999998092651,1.45161378383636,0,0,37,3,0,1,0,0,1,0,0,0,0,1369,13
9.61999988555908,2.26384425163269,0,1,28,4,0,1,0,0,0,0,0,0,0,784,16
9.35999965667725,2.23644518852234,0,0,16,3,0,1,0,0,0,0,0,1,0,256,12
3.95000004768372,1.37371563911438,0,1,2,5,0,1,0,1,0,0,0,1,0,4,12
5.73000001907349,1.74571549892426,0,0,34,3,1,1,0,1,1,0,0,0,0,1156,12
2.59999990463257,0.955511391162872,0,0,7,3,0,1,0,1,0,1,0,1,0,49,12
3.75,1.32175588607788,0,1,4,4,0,1,0,1,0,0,0,0,0,16,12
5.6100001335144,1.72455072402954,0,1,12,4,0,1,0,1,1,0,0,1,1,144,14
5.73000001907349,1.74571549892426,0,0,20,3,0,1,0,1,1,1,0,1,0,400,13
3.84999990463257,1.34807312488556,0,0,17,3,0,1,0,1,1,1,0,1,0,289,12
2.88000011444092,1.05779027938843,1,0,0,2,0,1,0,1,0,0,0,1,1,0,12
2.75,1.01160097122192,0,1,7,4,0,1,0,1,0,0,0,1,0,49,12
11.5699996948242,2.44841551780701,0,1,13,4,0,1,0,0,0,1,1,0,0,169,13
4.32999992370605,1.46556746959686,0,0,4,3,0,1,1,1,0,0,1,0,1,16,13
2.75,1.01160097122192,0,0,3,3,0,1,0,1,1,0,1,0,0,9,12
5.34000015258789,1.67522573471069,0,0,5,3,0,1,0,1,0,0,0,1,0,25,10
6.55999994277954,1.8809906244278,0,0,19,3,0,1,0,0,1,0,0,1,0,361,12
4.67999982833862,1.54329812526703,0,0,12,3,0,1,0,0,1,0,1,0,0,144,13
1.98000001907349,0.683096826076508,1,0,10,2,0,1,0,1,1,0,0,0,0,100,12
7.96000003814697,2.07442903518677,0,0,18,3,1,1,0,0,1,1,0,1,0,324,12
4.86999988555908,1.58309388160706,1,0,18,2,0,1,0,1,1,0,1,0,0,324,13
3.16000008583069,1.1505720615387,0,0,44,3,1,1,0,1,1,0,0,0,0,1936,10
6.25,1.83258152008057,0,0,5,3,0,1,0,0,0,0,0,1,0,25,12
3,1.0986123085022,0,1,18,4,0,1,0,1,1,0,0,1,0,324,13
3.75,1.32175588607788,0,1,12,4,1,1,0,1,0,1,0,1,0,144,12
3.75,1.32175588607788,0,1,6,4,0,1,0,1,1,0,0,1,0,36,12
6.53999996185303,1.87793719768524,0,1,13,4,0,1,1,1,0,1,1,0,1,169,13
4.19000005722046,1.43270075321198,0,0,10,3,0,1,0,0,1,0,1,0,0,100,13
5.36999988555908,1.68082785606384,1,0,20,2,0,1,0,0,1,0,0,0,0,400,12
2.14000010490417,0.760805904865265,0,1,32,5,0,1,0,1,0,0,0,0,1,1024,16
4.80999994277954,1.57069706916809,0,0,32,3,0,1,0,1,1,0,1,0,0,1024,12
3.52999997138977,1.2612978219986,0,0,8,3,0,1,0,1,1,0,1,0,0,64,12
4.32999992370605,1.46556746959686,0,0,25,3,0,1,0,1,0,0,0,1,1,625,12
6.13000011444092,1.8131947517395,0,0,18,3,1,1,0,0,1,0,0,1,0,324,12
8.78999996185303,2.1736147403717,1,0,31,2,1,0,0,0,1,0,1,0,1,961,12
8.21000003814697,2.10535287857056,0,0,30,3,1,1,0,0,1,0,0,0,0,900,12
2.39000010490417,0.871293425559998,0,0,8,3,0,1,0,0,1,0,0,0,0,64,10
4.57999992370605,1.52169895172119,0,1,18,4,0,1,0,0,1,0,0,0,0,324,12
6.96999979019165,1.94161522388458,0,0,16,3,0,1,0,0,1,0,1,0,0,256,13
10.1199998855591,2.31451368331909,0,0,29,3,1,1,0,0,1,0,0,0,0,841,12
3.75,1.32175588607788,1,0,30,2,0,1,0,0,1,0,0,1,0,900,12
3.51999998092651,1.25846099853516,1,0,8,2,0,1,0,0,0,0,0,1,0,64,12
8.40999984741211,2.12942147254944,0,0,22,3,0,1,0,0,1,0,0,0,0,484,10
7.96000003814697,2.07442903518677,0,1,15,5,0,1,0,0,1,0,0,1,0,225,12
8.23999977111816,2.10900020599365,1,0,20,2,1,1,0,0,1,0,1,0,0,400,12
3.22000002861023,1.16938138008118,0,0,18,3,0,1,0,0,1,0,0,0,0,324,12
7.96000003814697,2.07442903518677,0,0,36,3,0,1,0,0,1,0,0,1,0,1296,8
8.64999961853027,2.15755939483643,0,1,11,4,1,1,0,0,0,0,1,0,0,121,12
4.26999998092651,1.45161378383636,0,0,3,3,0,1,1,0,0,0,0,1,0,9,10
12.6599998474121,2.53844738006592,0,1,22,5,1,1,0,0,1,1,1,0,0,484,12
7.96000003814697,2.07442903518677,0,0,16,3,1,1,0,0,1,0,0,0,0,256,10
3.49000000953674,1.24990177154541,0,0,44,3,0,1,0,0,1,0,0,0,0,1936,10
10.1199998855591,2.31451368331909,1,0,20,2,0,1,0,0,0,0,0,1,0,400,13
3.07999992370605,1.12492954730988,0,1,5,4,0,1,0,0,1,1,0,1,0,25,13
7.96000003814697,2.07442903518677,0,0,8,3,1,1,0,0,1,0,0,1,0,64,12
2.75,1.01160097122192,0,1,2,4,0,1,0,0,0,0,1,0,0,4,12
3.39000010490417,1.22082996368408,0,0,10,3,0,1,0,0,1,0,0,1,0,100,10
5.48999977111816,1.70292818546295,1,0,7,2,0,1,0,0,1,0,0,1,0,49,12
4.26999998092651,1.45161378383636,0,0,11,3,0,1,0,0,1,0,0,1,0,121,12
5.71000003814697,1.74221897125244,0,0,18,3,1,1,0,0,1,1,0,1,0,324,12
3.46000003814697,1.24126863479614,1,0,8,2,0,1,0,1,1,1,0,1,0,64,14
15.3800001144409,2.73306798934937,0,0,37,3,0,1,0,0,1,0,0,1,0,1369,12
8.40999984741211,2.12942147254944,0,0,12,3,0,1,0,0,0,0,0,1,0,144,13
10.1199998855591,2.31451368331909,0,0,11,3,0,1,0,0,1,1,0,1,0,121,12
3.84999990463257,1.34807312488556,0,1,7,4,0,1,0,0,1,1,0,1,0,49,12
4.61999988555908,1.53039467334747,0,1,23,4,0,1,0,0,1,0,0,0,1,529,12
3.41000008583069,1.22671234607697,0,0,5,3,0,1,0,0,1,0,0,0,1,25,12
10.5799999237061,2.3589653968811,0,1,22,4,1,1,0,0,1,1,0,1,0,484,12
10.1000003814697,2.31253552436829,0,0,35,3,1,1,0,0,0,0,1,0,0,1225,13
7.96000003814697,2.07442903518677,0,0,6,3,0,1,0,0,1,0,0,1,0,36,13
6.80999994277954,1.91839206218719,0,1,14,4,0,1,0,0,1,0,1,0,0,196,8
7.21000003814697,1.97546899318695,0,0,37,3,1,1,0,0,1,0,0,1,0,1369,12
6.40999984741211,1.85785925388336,0,0,32,3,1,1,0,0,1,1,0,1,0,1024,8
4.76999998092651,1.56234633922577,0,0,30,3,1,1,0,0,1,0,0,0,0,900,10
6.05000019073486,1.80005824565887,0,0,10,3,1,1,0,0,1,0,0,0,0,100,13
3.75,1.32175588607788,1,0,9,2,1,1,0,0,1,0,0,0,0,81,10
9.15999984741211,2.21484613418579,0,0,14,3,1,1,0,0,1,1,0,1,0,196,13
3.32999992370605,1.20297229290009,0,0,19,3,0,1,0,0,1,0,0,0,0,361,10
4.76999998092651,1.56234633922577,0,0,6,3,1,1,0,0,1,0,0,1,0,36,14
5.78999996185303,1.75613224506378,1,0,28,2,0,1,0,0,1,0,0,1,0,784,12
3.96000003814697,1.37624406814575,0,0,10,3,0,1,0,1,0,0,1,0,0,100,16
6.40999984741211,1.85785925388336,1,0,37,2,1,1,0,0,1,1,0,0,0,1369,12
5.55000019073486,1.71379792690277,0,0,41,3,1,1,0,0,1,0,0,0,0,1681,12
12.7399997711182,2.54474663734436,0,0,18,3,1,0,0,0,1,1,0,0,0,324,10
7.69000005722046,2.03992080688477,0,1,14,4,0,1,0,0,0,1,1,0,0,196,13
8.17000007629395,2.10046887397766,0,0,12,3,1,1,0,0,0,1,1,0,0,144,16
6.40000009536743,1.85629796981812,0,0,26,3,0,1,0,0,1,0,0,1,0,676,12
3.5699999332428,1.27256560325623,0,0,19,3,0,1,1,1,1,0,0,1,0,361,12
6.59000015258789,1.88555335998535,0,1,22,4,0,1,0,0,0,0,0,0,0,484,10
7.69000005722046,2.03992080688477,0,0,27,3,0,1,0,0,1,0,0,1,0,729,12
10.2600002288818,2.3282527923584,0,0,27,3,0,1,1,0,0,0,0,0,0,729,12
7.07999992370605,1.95727384090424,0,0,25,3,0,1,0,0,1,0,0,0,0,625,10
10.4200000762939,2.34372711181641,0,0,10,3,0,1,0,0,1,0,0,1,0,100,12
8.07999992370605,2.0893919467926,0,0,7,3,0,1,0,0,1,0,0,1,0,49,12
4.94999980926514,1.59938752651215,0,1,7,4,0,1,0,0,0,0,0,1,0,49,13
9.8100004196167,2.28340220451355,0,0,24,3,0,1,0,0,1,0,1,0,0,576,13
5.76999998092651,1.75267207622528,0,1,10,4,0,1,0,0,0,0,1,0,0,100,12
4.80999994277954,1.57069706916809,0,1,3,4,0,1,0,0,0,0,0,1,0,9,12
11.9499998092651,2.48073124885559,0,0,28,3,0,1,0,0,1,0,1,0,0,784,14
6.11999988555908,1.81156206130981,0,1,23,4,0,1,0,0,1,0,0,0,0,529,12
4.57999992370605,1.52169895172119,0,1,37,4,0,1,0,0,0,0,0,0,0,1369,12
2.25999999046326,0.815364837646484,1,0,18,2,0,0,0,1,1,0,0,0,0,324,10
4.36999988555908,1.47476303577423,0,0,5,3,0,1,0,0,1,0,0,1,0,25,12
7.71000003814697,2.0425181388855,1,0,42,2,0,1,0,0,1,0,0,0,0,1764,8
7.96000003814697,2.07442903518677,0,0,20,3,0,1,0,1,0,1,0,1,0,400,13
8.93000030517578,2.18941640853882,0,0,33,3,0,1,0,0,0,0,1,0,0,1089,12
12.2700004577637,2.50715732574463,0,0,25,3,0,0,0,0,1,0,0,1,0,625,10
5.73000001907349,1.74571549892426,0,1,14,4,1,1,0,1,1,0,0,0,0,196,12
7.26000022888184,1.98237991333008,0,1,10,4,0,1,0,0,1,0,0,1,0,100,13
4.73000001907349,1.55392515659332,1,0,21,2,0,1,0,0,1,0,0,1,0,441,5
5.38000011444092,1.68268835544586,0,0,8,3,0,1,0,0,1,0,0,0,0,64,12
9,2.19722461700439,0,1,42,4,0,1,0,0,1,0,0,0,0,1764,12
4.90999984741211,1.59127390384674,0,1,10,4,0,1,0,0,1,0,1,0,0,100,12
14.3100004196167,2.66095852851868,1,0,40,2,1,1,0,0,1,0,0,1,0,1600,10
9.73999977111816,2.27624106407166,0,1,13,4,0,1,0,0,1,0,1,0,0,169,12
4.13000011444092,1.41827738285065,0,0,39,3,0,1,0,0,1,0,0,0,0,1521,12
3.75,1.32175588607788,0,0,9,3,0,1,0,0,1,1,0,1,0,81,13
5.26000022888184,1.6601310968399,1,0,26,2,0,1,0,0,1,0,0,0,0,676,12
21.7399997711182,3.07915377616882,0,0,24,3,1,1,0,0,1,1,0,0,0,576,12
8.8100004196167,2.17588758468628,0,0,14,3,1,1,0,0,1,0,0,1,0,196,12
8.17000007629395,2.10046887397766,0,1,12,4,1,1,0,0,1,1,0,1,0,144,13
7.5,2.01490306854248,0,1,35,4,1,1,0,0,1,0,0,0,0,1225,12
3.42000007629395,1.22964060306549,0,0,14,3,0,0,0,0,1,0,0,0,0,196,12
8.89000034332275,2.18492698669434,0,0,18,3,1,1,0,0,1,0,0,1,0,324,12
4.15999984741211,1.42551505565643,0,0,32,3,0,1,0,0,1,0,0,0,0,1024,13
8.17000007629395,2.10046887397766,0,0,23,3,1,1,0,0,1,0,1,0,0,529,12
8.11999988555908,2.09433007240295,0,0,22,3,0,1,0,0,1,1,0,1,0,484,12
10.1199998855591,2.31451368331909,0,0,29,3,0,1,0,0,1,0,0,1,0,841,12
12.5,2.52572870254517,0,0,30,3,1,1,0,0,1,1,0,1,0,900,13
4.32999992370605,1.46556746959686,1,0,15,2,0,1,0,0,0,0,0,1,1,225,8
5.19999980926514,1.64865863323212,0,1,10,4,0,1,0,0,0,0,0,0,1,100,12
9.61999988555908,2.26384425163269,0,1,12,4,0,1,0,0,1,0,0,1,1,144,10
16.0300006866455,2.7744619846344,0,0,25,3,0,1,0,0,1,1,0,1,1,625,10
9.27999973297119,2.22786140441895,0,0,29,3,0,1,0,0,1,0,0,1,1,841,12
2.80999994277954,1.03318440914154,1,0,40,2,0,0,0,0,1,0,0,0,0,1600,8
7.21000003814697,1.97546899318695,0,0,34,3,0,1,1,0,1,1,0,1,0,1156,5
8,2.0794415473938,0,0,18,3,0,1,0,0,1,1,0,1,1,324,12
10.9899997711182,2.39698576927185,0,0,22,3,1,0,0,0,1,0,1,0,0,484,12
4.46999979019165,1.49738836288452,1,0,12,2,0,1,0,0,1,1,0,0,0,144,12
7.07000017166138,1.95586049556732,0,0,10,3,0,1,0,0,1,0,0,1,1,100,12
1.6599999666214,0.506817579269409,0,1,15,4,0,1,0,0,1,0,0,0,1,225,12
7.92999982833862,2.07065296173096,1,0,39,1,1,1,0,0,1,0,1,0,0,1521,12
5.23000001907349,1.65441131591797,0,0,18,3,1,1,0,0,0,0,1,0,0,324,12
7.96000003814697,2.07442903518677,0,0,18,3,1,1,0,0,1,0,0,1,0,324,10
7.03000020980835,1.95018672943115,1,0,16,2,1,1,0,0,1,0,1,0,0,256,12
3.75,1.32175588607788,0,0,18,3,0,1,0,0,1,1,0,0,1,324,8
5.28999996185303,1.6658182144165,0,0,4,3,0,1,0,0,0,0,0,1,0,16,13
4.46000003814697,1.49514877796173,0,0,4,3,0,1,0,0,0,1,0,1,0,16,13
7.96000003814697,2.07442903518677,0,0,39,3,0,1,0,0,1,0,1,0,1,1521,13
5.44999980926514,1.69561553001404,0,0,16,3,0,1,0,0,1,1,0,1,0,256,12
6.86999988555908,1.92716407775879,0,0,23,3,0,1,0,0,1,0,0,1,1,529,12
10.3000001907349,2.33214402198792,0,1,14,4,1,1,0,0,1,0,0,1,0,196,17
8.01000022888184,2.08069086074829,0,0,12,3,0,1,0,0,1,0,1,0,0,144,16
6.25,1.83258152008057,0,0,40,3,0,1,0,0,1,1,1,0,0,1600,13
7.96000003814697,2.07442903518677,0,0,44,3,1,1,0,0,1,1,0,1,0,1936,10
3.9300000667572,1.36863946914673,0,0,8,3,0,1,0,0,1,0,0,1,0,64,13
7.75,2.04769277572632,0,0,23,3,1,1,0,0,1,0,0,0,0,529,5
4.30000019073486,1.45861506462097,1,0,11,2,1,1,0,0,0,0,0,0,0,121,12
4.90000009536743,1.58923518657684,0,0,8,3,1,1,0,0,1,0,0,0,0,64,12
5.55999994277954,1.71559810638428,0,0,45,3,0,1,0,0,1,0,0,1,0,2025,10
5.73000001907349,1.74571549892426,0,0,19,3,0,1,0,0,1,0,0,1,0,361,12
5.69999980926514,1.74046611785889,0,1,19,4,0,1,0,0,1,1,0,0,1,361,13
4.57000017166138,1.51951324939728,1,0,7,2,0,1,0,0,0,0,0,0,0,49,12
4.15000009536743,1.42310833930969,0,1,8,4,0,1,0,0,1,0,0,0,0,64,13
4.71000003814697,1.54968786239624,0,0,34,3,0,1,0,0,1,0,0,0,0,1156,12
7.21000003814697,1.97546899318695,0,1,20,4,0,1,0,0,1,0,0,1,0,400,12
7.03999996185303,1.95160818099976,0,0,12,3,1,1,0,0,0,0,0,1,0,144,13
1.48000001907349,0.392042100429535,1,0,13,2,0,1,0,0,0,0,0,0,1,169,12
3.36999988555908,1.21491265296936,0,1,13,4,1,0,0,1,1,0,0,0,0,169,12
9.61999988555908,2.26384425163269,0,0,4,3,1,1,0,0,0,0,1,0,0,16,12
3.75,1.32175588607788,0,1,3,4,0,1,0,0,0,0,0,0,0,9,12
7.1399998664856,1.96571278572083,0,1,17,4,1,1,0,0,1,0,1,0,0,289,12
6.98999977111816,1.94448053836823,0,1,10,4,0,1,0,0,1,0,1,0,1,100,13
8.46000003814697,2.13534927368164,0,0,26,3,1,1,0,0,1,0,1,0,0,676,10
4.76000022888184,1.56024765968323,0,0,12,3,0,1,0,0,1,0,0,0,0,144,16
3.90000009536743,1.36097657680511,0,1,2,4,0,1,1,1,0,0,0,1,0,4,13
5.76999998092651,1.75267207622528,0,1,11,4,0,1,0,0,1,0,0,1,1,121,14
8.73999977111816,2.16791009902954,0,1,19,4,0,1,0,0,1,0,0,1,1,361,12
6.55999994277954,1.8809906244278,0,1,4,4,0,1,0,0,0,0,0,0,0,16,16
4.23999977111816,1.44456326961517,0,0,9,3,0,1,0,0,0,0,1,0,0,81,13
4.09000015258789,1.40854501724243,0,1,15,4,0,1,0,0,1,0,1,0,1,225,12
20.9899997711182,3.04404616355896,0,0,25,3,0,1,0,0,1,0,0,0,0,625,10
7.69000005722046,2.03992080688477,0,0,7,3,0,1,0,0,1,0,0,1,0,49,12
4.57999992370605,1.52169895172119,0,0,29,3,1,1,0,0,1,0,0,1,0,841,12
6.48999977111816,1.87026250362396,0,0,28,3,1,0,0,0,1,0,0,1,0,784,12
12.8199996948242,2.55100631713867,0,0,3,3,1,1,0,0,1,0,1,0,0,9,12
9.61999988555908,2.26384425163269,0,0,9,3,1,1,0,0,1,0,1,0,0,81,13
8.89000034332275,2.18492698669434,0,0,42,3,1,1,0,0,1,0,0,1,0,1764,12
10.5799999237061,2.3589653968811,0,0,17,3,1,1,0,0,1,0,0,0,0,289,12
7.21000003814697,1.97546899318695,0,0,29,3,0,1,0,0,0,0,0,0,0,841,5
1.64999997615814,0.500775277614594,1,0,7,2,0,1,0,0,0,0,0,1,0,49,10
10.5799999237061,2.3589653968811,0,1,15,4,1,1,0,0,1,0,0,1,0,225,12
3.03999996185303,1.1118575334549,0,0,15,3,1,1,0,0,1,0,0,0,0,225,12
4.55000019073486,1.51512730121613,0,0,43,3,0,1,0,0,1,0,0,1,1,1849,10
7.69000005722046,2.03992080688477,0,0,44,3,1,1,0,0,1,1,0,0,0,1936,10
3,1.0986123085022,0,0,11,3,0,1,0,0,1,0,0,1,1,121,13
12.0200004577637,2.48657202720642,0,1,31,4,1,1,0,0,1,0,1,0,0,961,12
5.98999977111816,1.79009139537811,0,0,21,3,1,1,0,0,1,1,1,0,0,441,14
8.9399995803833,2.19053554534912,0,0,35,3,1,1,0,0,1,0,0,0,0,1225,13
4,1.3862943649292,0,1,7,4,0,1,0,0,0,0,0,0,0,49,10
1.98000001907349,0.683096826076508,0,0,3,3,1,1,0,0,0,1,1,0,0,9,12
1.26999998092651,0.239016890525818,0,1,0,4,0,1,0,1,0,0,0,1,0,0,10
5.57000017166138,1.71739506721497,0,0,10,3,0,1,0,0,1,0,0,1,1,100,5
7.3600001335144,1.99605989456177,1,0,39,2,0,1,0,0,1,0,0,1,0,1521,12
3.07999992370605,1.12492954730988,0,0,5,3,0,1,0,0,1,0,0,1,0,25,12
9.64000034332275,2.26592111587524,0,0,36,3,1,1,0,0,1,1,0,1,0,1296,10
5.09000015258789,1.62727785110474,0,0,18,3,0,1,0,0,1,0,0,0,1,324,10
10.1199998855591,2.31451368331909,0,0,17,3,1,1,0,0,1,1,0,1,0,289,10
9.61999988555908,2.26384425163269,0,0,40,3,1,1,1,0,0,0,1,0,0,1600,8
5.76999998092651,1.75267207622528,0,0,5,3,1,1,0,0,1,0,1,0,0,25,12
8.31999969482422,2.11866211891174,0,1,26,4,1,1,0,0,0,0,0,1,0,676,12
5.73000001907349,1.74571549892426,1,0,34,2,1,1,0,0,1,0,1,0,0,1156,12
5.73000001907349,1.74571549892426,0,0,11,3,0,1,0,0,1,0,0,1,0,121,12
7.21000003814697,1.97546899318695,0,0,43,3,1,1,0,0,1,0,1,0,0,1849,10
8.77999973297119,2.17247629165649,0,0,24,3,1,1,0,0,1,0,0,1,0,576,12
7.96000003814697,2.07442903518677,0,0,15,3,1,1,0,0,1,0,0,1,0,225,13
9.61999988555908,2.26384425163269,0,0,11,3,1,1,0,0,1,0,0,1,0,121,12
7.44999980926514,2.00821399688721,0,0,38,3,1,1,0,0,1,0,1,0,0,1444,12
18.4599990844727,2.91560626029968,0,0,20,3,1,1,0,0,1,0,0,1,0,400,12
8.85000038146973,2.18041753768921,0,1,9,4,1,1,0,0,1,0,0,1,0,81,12
8,2.0794415473938,0,0,7,3,0,1,0,0,0,0,0,0,0,49,10
5.73000001907349,1.74571549892426,0,0,47,3,0,1,0,0,1,1,0,1,0,2209,10
10.6099996566772,2.36179685592651,0,0,17,3,1,1,0,0,1,0,1,0,0,289,13
6.84000015258789,1.92278778553009,0,0,45,3,1,1,0,0,1,0,1,0,0,2025,13
7.78000020980835,2.05155634880066,0,1,9,4,1,1,0,0,1,0,0,1,0,81,12
4.21000003814697,1.43746268749237,0,0,18,3,0,1,0,0,0,0,0,1,0,324,10
10.1199998855591,2.31451368331909,0,0,28,3,1,1,0,0,1,0,0,0,0,784,12
5.55999994277954,1.71559810638428,1,0,10,1,0,1,0,0,1,0,1,0,0,100,13
5.76999998092651,1.75267207622528,1,0,24,2,0,1,0,0,0,0,1,0,0,576,10
3.84999990463257,1.34807312488556,0,0,14,3,0,1,0,0,1,0,0,0,0,196,12
4.32999992370605,1.46556746959686,0,0,31,3,0,1,0,0,0,0,0,0,0,961,8
4.09000015258789,1.40854501724243,0,0,3,3,0,1,1,1,0,0,0,0,0,9,10
7.69000005722046,2.03992080688477,1,0,9,1,1,0,0,0,1,0,1,0,0,81,12
6.98000001907349,1.94304895401001,0,0,38,3,1,1,0,0,1,0,0,0,0,1444,14
5.69000005722046,1.73871028423309,0,0,35,3,1,1,0,1,1,0,0,1,0,1225,8
1.20000004768372,0.182321593165398,0,0,5,3,0,1,0,1,1,0,0,1,0,25,12
7.48000001907349,2.01223278045654,0,0,3,3,1,1,0,0,0,0,0,1,0,9,16
3.13000011444092,1.14103305339813,0,1,5,4,0,1,1,1,1,0,0,0,0,25,12
5.6100001335144,1.72455072402954,0,0,13,3,0,1,0,0,1,0,0,0,0,169,12
3.26999998092651,1.18479001522064,0,0,4,3,0,1,0,1,0,1,0,1,0,16,12
6.25,1.83258152008057,0,1,10,4,1,1,0,0,1,0,0,1,0,100,12
7.69000005722046,2.03992080688477,0,1,10,4,1,1,0,0,1,0,0,1,0,100,13
4,1.3862943649292,1,0,23,2,1,1,0,1,0,0,0,1,0,529,12
4.65999984741211,1.53901541233063,0,1,38,4,0,1,0,1,0,0,0,1,0,1444,10
3.8199999332428,1.34025037288666,0,0,4,3,0,1,0,0,1,0,0,0,0,16,10
5.23999977111816,1.65632140636444,0,1,13,4,1,1,0,0,1,0,1,0,0,169,12
5.13000011444092,1.63510572910309,0,0,35,3,1,0,0,1,1,0,0,0,0,1225,10
3.36999988555908,1.21491265296936,1,0,2,2,1,1,0,1,0,0,1,0,0,4,12
6.40999984741211,1.85785925388336,1,0,5,2,1,1,0,1,0,0,0,1,0,25,13
4.80999994277954,1.57069706916809,0,0,13,3,1,1,0,1,1,0,0,1,0,169,12
5.6100001335144,1.72455072402954,0,1,25,4,1,1,0,0,1,0,0,1,0,625,13
7.96999979019165,2.07568454742432,0,1,9,4,1,1,0,0,1,0,0,1,0,81,13
3.75,1.32175588607788,1,0,20,2,0,1,0,1,1,0,0,0,0,400,13
5.15000009536743,1.63899672031403,0,1,10,4,1,1,0,1,1,0,0,1,0,100,10
5.76999998092651,1.75267207622528,0,1,17,4,1,1,0,0,1,0,1,0,0,289,12
4.94000005722046,1.5973653793335,0,0,46,3,1,1,0,0,1,0,0,0,0,2116,12
3.75,1.32175588607788,0,0,3,3,0,1,0,0,0,0,0,1,0,9,12
1.98000001907349,0.683096826076508,0,1,23,4,0,1,0,0,1,0,1,0,0,529,10
2.51999998092651,0.924258887767792,0,1,3,4,0,1,0,1,0,0,0,1,0,9,8
2.9300000667572,1.07500243186951,0,0,42,3,0,1,1,1,0,0,0,1,0,1764,12
5.09000015258789,1.62727785110474,0,0,35,3,1,1,0,0,1,0,0,0,0,1225,5
2.40000009536743,0.875468790531158,0,1,4,4,0,1,0,0,0,1,0,1,0,16,13
4.86999988555908,1.58309388160706,0,0,12,3,1,1,0,0,0,0,0,0,0,144,10
6.59000015258789,1.88555335998535,0,0,20,3,0,1,1,0,1,0,0,1,0,400,13
1.20000004768372,0.182321593165398,0,0,4,3,0,1,0,1,1,0,0,1,0,16,12
3.32999992370605,1.20297229290009,0,1,8,4,0,1,0,1,0,0,0,1,0,64,12
1.96000003814697,0.672944486141205,1,0,1,2,0,1,0,1,0,0,0,1,0,1,13
2.73000001907349,1.00430166721344,1,0,41,1,0,1,0,0,1,0,0,1,0,1681,8
2.63000011444092,0.966983914375305,1,0,0,2,1,1,0,1,1,1,0,1,0,0,10
3.75,1.32175588607788,0,0,1,3,0,1,0,0,0,0,0,0,0,1,10
3.07999992370605,1.12492954730988,0,0,8,3,1,1,1,1,1,0,1,0,1,64,10
4.26999998092651,1.45161378383636,0,1,44,4,0,0,0,0,1,1,0,0,1,1936,12
4.5,1.50407743453979,0,1,11,4,0,1,0,0,1,0,1,0,0,121,8
5.53000020980835,1.7101879119873,1,0,8,2,0,1,0,0,1,0,0,1,0,64,12
4.09000015258789,1.40854501724243,0,1,5,4,1,1,1,0,1,0,1,0,0,25,12
4.55000019073486,1.51512730121613,0,0,5,3,0,1,0,0,1,0,0,1,0,25,12
18.7399997711182,2.93066024780273,1,0,7,2,0,0,0,0,1,0,0,1,0,49,10
4.11999988555908,1.41585314273834,0,0,12,3,0,1,0,0,1,0,0,1,0,144,16
5.76999998092651,1.75267207622528,0,1,20,4,1,0,0,0,1,0,0,0,0,400,5
4.80999994277954,1.57069706916809,0,0,3,3,1,1,0,0,0,0,0,0,0,9,12
5.76999998092651,1.75267207622528,0,0,6,3,0,1,0,0,1,0,0,0,0,36,12
4.80999994277954,1.57069706916809,0,0,42,3,1,1,0,1,1,0,0,1,0,1764,5
8.64999961853027,2.15755939483643,0,0,22,3,1,1,0,0,1,1,0,1,0,484,12
1.91999995708466,0.65232515335083,0,1,3,4,0,1,0,1,1,0,0,0,0,9,10
5.92999982833862,1.78002417087555,0,1,29,4,0,0,0,0,1,0,0,0,0,841,8
6.01000022888184,1.79342484474182,0,0,8,3,1,1,0,0,1,0,1,0,0,64,12
3.34999990463257,1.20896029472351,0,0,4,3,0,1,0,0,0,0,0,1,0,16,12
6.01000022888184,1.79342484474182,0,0,32,3,0,1,0,0,1,0,0,0,0,1024,8
2.96000003814697,1.08518922328949,0,1,2,4,1,1,0,0,0,1,0,1,0,4,12
10.8199996948242,2.38139629364014,0,0,24,3,0,1,0,0,1,0,0,1,0,576,16
4.80999994277954,1.57069706916809,0,1,23,4,0,1,0,0,1,0,0,1,0,529,12
8.78999996185303,2.1736147403717,0,0,40,3,0,1,0,0,1,0,1,0,0,1600,12
11.6000003814697,2.45100522041321,0,0,14,3,1,0,0,0,1,0,0,1,0,196,12
4.80999994277954,1.57069706916809,0,1,5,4,1,1,0,0,0,0,1,0,0,25,12
3.75,1.32175588607788,0,1,44,4,1,1,0,0,1,0,0,0,0,1936,8
5.28999996185303,1.6658182144165,0,1,12,4,1,1,0,0,1,0,1,0,0,144,16
6.5,1.8718022108078,0,0,9,3,1,1,0,0,1,0,0,1,0,81,12
5.82000017166138,1.76130032539368,0,1,30,4,1,1,0,0,1,0,0,0,0,900,10
1.78999996185303,0.58221560716629,0,0,2,3,1,1,0,0,0,0,1,0,0,4,12
4.28000020980835,1.45395302772522,0,1,3,4,1,1,0,0,0,0,0,0,0,9,12
