"abuse","status","unemrate","age","educ","married","famsize","white","exhealth","vghealth","goodhealth","fairhealth","northeast","midwest","south","centcity","outercity","qrt1","qrt2","qrt3","beertax","cigtax","ethanol","mothalc","fathalc","livealc","inwf","employ","agesq","beertaxsq","cigtaxsq","ethanolsq","educsq"
0,3,4.80000019073486,42,17,1,4,1,1,0,0,0,0,1,0,0,1,0,0,1,0.405000001192093,24,1.46066999435425,0,1,0,1,1,1764,0.164024993777275,576,2.13355684280396,289
0,3,4.80000019073486,43,18,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,0.405000001192093,24,1.46066999435425,0,0,0,1,1,1849,0.164024993777275,576,2.13355684280396,324
0,3,4.80000019073486,50,18,1,4,1,0,0,1,0,0,1,0,0,1,0,0,1,0.405000001192093,24,1.46066999435425,0,0,0,1,1,2500,0.164024993777275,576,2.13355684280396,324
0,3,5,25,10,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1.44000005722046,24,2.60184001922607,0,0,0,1,1,625,2.07360005378723,576,6.76957130432129,100
0,3,5,25,9,1,2,1,0,1,0,0,0,0,1,0,1,0,0,1,1.44000005722046,24,2.60184001922607,0,0,0,1,1,625,2.07360005378723,576,6.76957130432129,81
0,3,5,59,8,1,5,1,1,0,0,0,0,0,1,0,1,0,0,1,1.44000005722046,24,2.60184001922607,0,0,0,1,1,3481,2.07360005378723,576,6.76957130432129,64
0,3,5,50,18,1,4,1,0,0,1,0,0,0,1,0,1,0,0,1,1.44000005722046,24,2.60184001922607,0,0,0,1,1,2500,2.07360005378723,576,6.76957130432129,324
0,3,5,40,17,1,5,1,0,1,0,0,0,0,1,0,1,0,0,1,1.44000005722046,24,2.60184001922607,0,0,0,1,1,1600,2.07360005378723,576,6.76957130432129,289
0,3,5,39,12,0,3,1,1,0,0,0,0,0,1,1,0,0,0,1,1.44000005722046,24,2.60184001922607,0,0,0,1,1,1521,2.07360005378723,576,6.76957130432129,144
0,3,5,45,15,1,2,1,1,0,0,0,0,0,1,1,0,0,0,1,1.44000005722046,24,2.60184001922607,0,0,0,1,1,2025,2.07360005378723,576,6.76957130432129,225
0,2,5,44,16,1,5,0,0,1,0,0,0,0,1,0,1,0,0,1,1.44000005722046,24,2.60184001922607,0,0,0,1,0,1936,2.07360005378723,576,6.76957130432129,256
0,1,5,55,13,0,2,1,0,1,0,0,0,0,1,0,1,0,0,1,1.44000005722046,24,2.60184001922607,0,0,0,0,0,3025,2.07360005378723,576,6.76957130432129,169
0,3,5,47,16,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,1.44000005722046,24,2.60184001922607,0,1,1,1,1,2209,2.07360005378723,576,6.76957130432129,256
0,1,5,54,12,0,2,1,0,0,1,0,0,0,1,0,1,0,0,1,1.44000005722046,24,2.60184001922607,0,0,0,0,0,2916,2.07360005378723,576,6.76957130432129,144
0,3,5,48,12,0,2,1,0,0,1,0,0,0,1,0,1,0,0,1,1.44000005722046,24,2.60184001922607,0,0,0,1,1,2304,2.07360005378723,576,6.76957130432129,144
0,3,5,34,12,1,6,1,1,0,0,0,0,0,1,0,1,0,0,1,1.44000005722046,24,2.60184001922607,0,0,0,1,1,1156,2.07360005378723,576,6.76957130432129,144
0,3,5,27,12,1,6,1,0,1,0,0,0,0,1,0,1,0,0,1,1.44000005722046,24,2.60184001922607,0,0,0,1,1,729,2.07360005378723,576,6.76957130432129,144
0,3,5,47,7,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,1.44000005722046,24,2.60184001922607,0,0,0,1,1,2209,2.07360005378723,576,6.76957130432129,49
0,3,5,26,11,1,4,1,0,0,1,0,0,0,1,0,1,0,0,1,1.44000005722046,24,2.60184001922607,0,0,0,1,1,676,2.07360005378723,576,6.76957130432129,121
0,3,5,35,11,1,4,1,0,0,1,0,0,0,1,0,1,0,0,1,1.44000005722046,24,2.60184001922607,0,1,1,1,1,1225,2.07360005378723,576,6.76957130432129,121
0,3,5,47,12,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1.44000005722046,24,2.60184001922607,0,0,0,1,1,2209,2.07360005378723,576,6.76957130432129,144
1,3,5,54,12,1,3,1,1,0,0,0,0,0,1,1,0,0,0,1,1.44000005722046,24,2.60184001922607,0,0,0,1,1,2916,2.07360005378723,576,6.76957130432129,144
0,2,5,51,16,1,5,1,0,1,0,0,0,0,1,1,0,0,0,1,1.44000005722046,24,2.60184001922607,0,1,1,1,0,2601,2.07360005378723,576,6.76957130432129,256
0,3,5,44,12,1,2,1,0,0,0,1,0,0,1,1,0,0,0,1,1.44000005722046,24,2.60184001922607,0,1,1,1,1,1936,2.07360005378723,576,6.76957130432129,144
0,3,5.80000019073486,34,12,1,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0.188999995589256,27,2.0155200958252,0,0,0,1,1,1156,0.0357209965586662,729,4.06232118606567,144
0,2,5.80000019073486,52,17,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0.188999995589256,27,2.0155200958252,0,0,0,1,0,2704,0.0357209965586662,729,4.06232118606567,289
0,3,6.80000019073486,35,16,1,5,1,1,0,0,0,0,1,0,0,0,0,0,1,0.158000007271767,20,2.12700009346008,0,0,0,1,1,1225,0.024964002892375,400,4.52412939071655,256
0,3,6.80000019073486,28,7,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.158000007271767,20,2.12700009346008,0,0,0,1,1,784,0.024964002892375,400,4.52412939071655,49
0,3,6.80000019073486,43,14,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.158000007271767,20,2.12700009346008,0,1,1,1,1,1849,0.024964002892375,400,4.52412939071655,196
0,3,3.29999995231628,25,14,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0.239999994635582,26,2.44998002052307,0,0,0,1,1,625,0.0575999990105629,676,6.00240230560303,196
0,3,3.29999995231628,26,12,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.239999994635582,26,2.44998002052307,0,0,0,1,1,676,0.0575999990105629,676,6.00240230560303,144
0,3,7.59999990463257,27,12,1,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0.456999987363815,21,1.99688994884491,0,0,0,1,1,729,0.208848983049393,441,3.98756957054138,144
0,3,7.59999990463257,39,12,1,6,1,1,0,0,0,0,1,0,0,0,0,0,1,0.456999987363815,21,1.99688994884491,0,1,1,1,1,1521,0.208848983049393,441,3.98756957054138,144
0,3,7.59999990463257,59,13,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0.456999987363815,21,1.99688994884491,0,0,0,1,1,3481,0.208848983049393,441,3.98756957054138,169
0,3,7.59999990463257,36,16,1,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0.456999987363815,21,1.99688994884491,0,1,0,1,1,1296,0.208848983049393,441,3.98756957054138,256
0,3,7.59999990463257,25,14,1,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0.456999987363815,21,1.99688994884491,0,1,1,1,1,625,0.208848983049393,441,3.98756957054138,196
0,3,7.59999990463257,54,11,1,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0.456999987363815,21,1.99688994884491,0,0,0,1,1,2916,0.208848983049393,441,3.98756957054138,121
0,3,7.59999990463257,35,12,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0.456999987363815,21,1.99688994884491,1,1,1,1,1,1225,0.208848983049393,441,3.98756957054138,144
0,2,7.59999990463257,46,12,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.456999987363815,21,1.99688994884491,0,0,0,1,0,2116,0.208848983049393,441,3.98756957054138,144
0,3,5.09999990463257,40,18,1,5,1,1,0,0,0,1,0,0,0,1,0,0,1,0.239999994635582,18,1.79756999015808,0,0,0,1,1,1600,0.0575999990105629,324,3.23125791549683,324
0,3,5.09999990463257,40,14,1,4,1,1,0,0,0,1,0,0,0,1,0,0,1,0.239999994635582,18,1.79756999015808,0,0,0,1,1,1600,0.0575999990105629,324,3.23125791549683,196
0,3,5.09999990463257,36,12,1,2,1,0,0,1,0,1,0,0,0,1,0,0,1,0.239999994635582,18,1.79756999015808,0,1,1,1,1,1296,0.0575999990105629,324,3.23125791549683,144
0,3,5.09999990463257,51,12,1,5,1,0,1,0,0,1,0,0,0,1,0,0,1,0.239999994635582,18,1.79756999015808,0,0,1,1,1,2601,0.0575999990105629,324,3.23125791549683,144
0,3,5.09999990463257,35,12,1,4,1,1,0,0,0,1,0,0,0,1,0,0,1,0.239999994635582,18,1.79756999015808,0,0,0,1,1,1225,0.0575999990105629,324,3.23125791549683,144
0,3,5.09999990463257,46,12,1,2,1,0,0,1,0,1,0,0,0,1,0,0,1,0.239999994635582,18,1.79756999015808,0,0,0,1,1,2116,0.0575999990105629,324,3.23125791549683,144
0,3,5.09999990463257,44,10,1,3,1,0,0,1,0,1,0,0,0,1,0,0,1,0.239999994635582,18,1.79756999015808,0,0,0,1,1,1936,0.0575999990105629,324,3.23125791549683,100
0,3,5.09999990463257,47,7,1,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0.239999994635582,18,1.79756999015808,0,0,0,1,1,2209,0.0575999990105629,324,3.23125791549683,49
0,3,5.09999990463257,32,12,1,3,1,0,0,1,0,1,0,0,0,1,0,0,1,0.239999994635582,18,1.79756999015808,0,0,0,1,1,1024,0.0575999990105629,324,3.23125791549683,144
0,3,5.09999990463257,38,11,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0.239999994635582,18,1.79756999015808,0,0,0,1,1,1444,0.0575999990105629,324,3.23125791549683,121
0,3,5.09999990463257,52,9,1,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0.239999994635582,18,1.79756999015808,0,0,0,1,1,2704,0.0575999990105629,324,3.23125791549683,81
0,3,5.09999990463257,27,12,1,4,1,1,0,0,0,1,0,0,0,1,0,0,1,0.239999994635582,18,1.79756999015808,0,0,0,1,1,729,0.0575999990105629,324,3.23125791549683,144
0,3,5.09999990463257,28,12,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0.239999994635582,18,1.79756999015808,0,0,0,1,1,784,0.0575999990105629,324,3.23125791549683,144
0,3,5.09999990463257,30,12,1,5,1,1,0,0,0,1,0,0,0,1,0,0,1,0.239999994635582,18,1.79756999015808,0,0,0,1,1,900,0.0575999990105629,324,3.23125791549683,144
0,3,3.90000009536743,38,14,1,5,0,1,0,0,0,0,0,1,0,1,0,0,1,0.635999977588654,2.5,1.83648002147675,0,0,0,1,1,1444,0.404495984315872,6.25,3.3726589679718,196
0,3,3.90000009536743,40,12,1,6,1,0,0,1,0,0,0,1,1,0,0,0,1,0.635999977588654,2.5,1.83648002147675,1,0,0,1,1,1600,0.404495984315872,6.25,3.3726589679718,144
0,3,3.90000009536743,32,12,1,4,1,1,0,0,0,0,0,1,1,0,0,0,1,0.635999977588654,2.5,1.83648002147675,0,0,0,1,1,1024,0.404495984315872,6.25,3.3726589679718,144
0,3,3.90000009536743,32,18,1,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0.635999977588654,2.5,1.83648002147675,0,0,0,1,1,1024,0.404495984315872,6.25,3.3726589679718,324
0,3,3.90000009536743,26,11,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0.635999977588654,2.5,1.83648002147675,0,0,0,1,1,676,0.404495984315872,6.25,3.3726589679718,121
0,3,5.80000019073486,36,13,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1.08000004291534,12,1.93043994903564,0,0,0,1,1,1296,1.1664000749588,144,3.72659850120544,169
0,3,5.80000019073486,38,12,1,4,0,0,1,0,0,0,0,1,0,0,0,0,1,1.08000004291534,12,1.93043994903564,1,0,1,1,1,1444,1.1664000749588,144,3.72659850120544,144
0,3,6,34,16,1,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0.360000014305115,14,1.73238003253937,0,0,0,1,1,1156,0.129600003361702,196,3.00114059448242,256
0,3,6,54,12,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0.360000014305115,14,1.73238003253937,0,0,0,1,1,2916,0.129600003361702,196,3.00114059448242,144
0,3,6,56,16,1,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0.360000014305115,14,1.73238003253937,0,0,0,1,1,3136,0.129600003361702,196,3.00114059448242,256
0,3,6,52,16,1,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0.360000014305115,14,1.73238003253937,1,0,1,1,1,2704,0.129600003361702,196,3.00114059448242,256
0,3,6,45,16,1,5,1,0,1,0,0,0,1,0,0,1,0,0,1,0.360000014305115,14,1.73238003253937,0,0,0,1,1,2025,0.129600003361702,196,3.00114059448242,256
0,2,6,28,18,1,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0.360000014305115,14,1.73238003253937,0,0,0,1,0,784,0.129600003361702,196,3.00114059448242,324
0,3,6,30,18,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0.360000014305115,14,1.73238003253937,0,0,0,1,1,900,0.129600003361702,196,3.00114059448242,324
0,3,6,40,18,1,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0.360000014305115,14,1.73238003253937,0,0,0,1,1,1600,0.129600003361702,196,3.00114059448242,324
0,3,6,40,18,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,0.360000014305115,14,1.73238003253937,0,0,0,1,1,1600,0.129600003361702,196,3.00114059448242,324
0,3,6.40000009536743,28,16,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0.180000007152557,20,2.18555998802185,0,1,1,1,1,784,0.0324000008404255,400,4.77667236328125,256
0,1,6.40000009536743,34,14,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0.180000007152557,20,2.18555998802185,0,0,0,0,0,1156,0.0324000008404255,400,4.77667236328125,196
0,3,6.40000009536743,33,14,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0.180000007152557,20,2.18555998802185,1,1,1,1,1,1089,0.0324000008404255,400,4.77667236328125,196
1,1,6.40000009536743,25,12,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0.180000007152557,20,2.18555998802185,0,0,0,0,0,625,0.0324000008404255,400,4.77667236328125,144
1,3,6.40000009536743,37,12,1,3,1,0,1,0,0,0,0,0,1,0,0,0,1,0.180000007152557,20,2.18555998802185,0,1,1,1,1,1369,0.0324000008404255,400,4.77667236328125,144
0,1,6.40000009536743,57,15,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0.180000007152557,20,2.18555998802185,1,0,0,0,0,3249,0.0324000008404255,400,4.77667236328125,225
0,3,6.40000009536743,28,16,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0.180000007152557,20,2.18555998802185,0,0,0,1,1,784,0.0324000008404255,400,4.77667236328125,256
0,3,6.40000009536743,33,12,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0.180000007152557,20,2.18555998802185,0,0,0,1,1,1089,0.0324000008404255,400,4.77667236328125,144
1,2,6.40000009536743,35,12,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0.180000007152557,20,2.18555998802185,0,0,0,1,0,1225,0.0324000008404255,400,4.77667236328125,144
0,1,6.40000009536743,46,9,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0.180000007152557,20,2.18555998802185,0,1,1,0,0,2116,0.0324000008404255,400,4.77667236328125,81
0,3,6.40000009536743,40,18,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0.180000007152557,20,2.18555998802185,0,0,0,1,1,1600,0.0324000008404255,400,4.77667236328125,324
0,3,6.40000009536743,37,9,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0.180000007152557,20,2.18555998802185,1,0,1,1,1,1369,0.0324000008404255,400,4.77667236328125,81
0,3,6.40000009536743,41,14,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0.180000007152557,20,2.18555998802185,0,0,1,1,1,1681,0.0324000008404255,400,4.77667236328125,196
0,3,6.40000009536743,29,15,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0.180000007152557,20,2.18555998802185,0,0,0,1,1,841,0.0324000008404255,400,4.77667236328125,225
0,3,5.80000019073486,28,15,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1.08000004291534,12,1.93043994903564,0,0,0,1,1,784,1.1664000749588,144,3.72659850120544,225
0,3,5.80000019073486,46,18,1,7,1,1,0,0,0,0,0,1,0,1,0,0,1,1.08000004291534,12,1.93043994903564,0,0,0,1,1,2116,1.1664000749588,144,3.72659850120544,324
0,1,5.80000019073486,35,12,1,6,0,0,0,0,1,0,0,1,0,1,0,0,1,1.08000004291534,12,1.93043994903564,0,0,0,0,0,1225,1.1664000749588,144,3.72659850120544,144
0,3,5.80000019073486,29,12,1,4,1,1,0,0,0,0,0,1,0,1,0,0,1,1.08000004291534,12,1.93043994903564,0,1,1,1,1,841,1.1664000749588,144,3.72659850120544,144
0,2,5.80000019073486,30,13,1,3,1,0,0,1,0,0,0,1,0,1,0,0,1,1.08000004291534,12,1.93043994903564,0,0,0,1,0,900,1.1664000749588,144,3.72659850120544,169
0,1,5.80000019073486,32,11,1,4,0,1,0,0,0,0,0,1,0,1,0,0,1,1.08000004291534,12,1.93043994903564,0,0,0,0,0,1024,1.1664000749588,144,3.72659850120544,121
0,3,5.80000019073486,58,12,1,6,0,0,0,1,0,0,0,1,1,0,0,0,1,1.08000004291534,12,1.93043994903564,0,0,0,1,1,3364,1.1664000749588,144,3.72659850120544,144
1,3,5.80000019073486,38,12,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1.08000004291534,12,1.93043994903564,0,0,0,1,1,1444,1.1664000749588,144,3.72659850120544,144
0,3,6.80000019073486,42,18,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0.312000006437302,16,2.08334994316101,0,0,0,1,1,1764,0.0973440036177635,256,4.3403468132019,324
0,3,6.80000019073486,38,17,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0.312000006437302,16,2.08334994316101,0,0,0,1,1,1444,0.0973440036177635,256,4.3403468132019,289
0,3,6.80000019073486,54,12,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0.312000006437302,16,2.08334994316101,0,0,0,1,1,2916,0.0973440036177635,256,4.3403468132019,144
1,3,6.80000019073486,41,14,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0.312000006437302,16,2.08334994316101,0,0,0,1,1,1681,0.0973440036177635,256,4.3403468132019,196
0,3,6.80000019073486,41,18,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.312000006437302,16,2.08334994316101,0,0,0,1,1,1681,0.0973440036177635,256,4.3403468132019,324
0,3,6.80000019073486,25,13,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.312000006437302,16,2.08334994316101,0,0,0,1,1,625,0.0973440036177635,256,4.3403468132019,169
0,3,6.80000019073486,39,15,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0.312000006437302,16,2.08334994316101,1,1,1,1,1,1521,0.0973440036177635,256,4.3403468132019,225
0,3,6.80000019073486,33,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.312000006437302,16,2.08334994316101,0,1,1,1,1,1089,0.0973440036177635,256,4.3403468132019,144
0,3,6.80000019073486,40,16,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.312000006437302,16,2.08334994316101,0,1,1,1,1,1600,0.0973440036177635,256,4.3403468132019,256
0,3,6.80000019073486,25,12,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.312000006437302,16,2.08334994316101,0,0,0,1,1,625,0.0973440036177635,256,4.3403468132019,144
0,3,6.80000019073486,38,15,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0.312000006437302,16,2.08334994316101,0,0,0,1,1,1444,0.0973440036177635,256,4.3403468132019,225
0,3,6.80000019073486,34,18,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.312000006437302,16,2.08334994316101,0,0,0,1,1,1156,0.0973440036177635,256,4.3403468132019,324
0,3,6.80000019073486,27,16,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.312000006437302,16,2.08334994316101,0,0,0,1,1,729,0.0973440036177635,256,4.3403468132019,256
0,3,6.80000019073486,26,17,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.312000006437302,16,2.08334994316101,0,0,0,1,1,676,0.0973440036177635,256,4.3403468132019,289
0,1,3.79999995231628,32,17,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0.0750000029802322,25,2.2335000038147,0,0,0,0,0,1024,0.00562500022351742,625,4.98852205276489,289
0,3,3.79999995231628,29,13,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,841,0.00562500022351742,625,4.98852205276489,169
0,3,3.79999995231628,46,18,1,3,0,1,0,0,0,1,0,0,1,0,0,0,1,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,2116,0.00562500022351742,625,4.98852205276489,324
0,3,3.79999995231628,35,18,1,4,1,1,0,0,0,1,0,0,0,1,0,0,1,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,1225,0.00562500022351742,625,4.98852205276489,324
0,2,3.79999995231628,25,12,1,4,1,0,1,0,0,1,0,0,0,1,0,0,1,0.0750000029802322,25,2.2335000038147,0,0,0,1,0,625,0.00562500022351742,625,4.98852205276489,144
0,3,3.79999995231628,32,12,1,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,1024,0.00562500022351742,625,4.98852205276489,144
0,3,3.79999995231628,29,14,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,841,0.00562500022351742,625,4.98852205276489,196
0,3,3.79999995231628,41,11,1,4,1,0,1,0,0,1,0,0,1,0,0,0,1,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,1681,0.00562500022351742,625,4.98852205276489,121
0,3,3.79999995231628,40,14,1,5,1,0,1,0,0,1,0,0,1,0,0,0,1,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,1600,0.00562500022351742,625,4.98852205276489,196
0,3,3.79999995231628,34,16,1,3,1,1,0,0,0,1,0,0,0,1,0,0,1,0.0750000029802322,25,2.2335000038147,1,0,1,1,1,1156,0.00562500022351742,625,4.98852205276489,256
0,3,3.79999995231628,32,14,0,2,1,0,0,1,0,1,0,0,0,1,0,0,1,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,1024,0.00562500022351742,625,4.98852205276489,196
0,3,3.79999995231628,57,13,1,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,3249,0.00562500022351742,625,4.98852205276489,169
0,3,3.79999995231628,34,16,1,3,1,1,0,0,0,1,0,0,0,1,0,0,1,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,1156,0.00562500022351742,625,4.98852205276489,256
0,3,3.79999995231628,52,12,1,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,2704,0.00562500022351742,625,4.98852205276489,144
0,3,3.79999995231628,39,13,1,4,1,1,0,0,0,1,0,0,0,1,0,0,1,0.0750000029802322,25,2.2335000038147,0,1,1,1,1,1521,0.00562500022351742,625,4.98852205276489,169
0,3,7.30000019073486,32,12,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0.446000009775162,20.5,1.91735994815826,0,1,1,1,1,1024,0.198916003108025,420.25,3.67626905441284,144
0,3,7.30000019073486,26,16,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0.446000009775162,20.5,1.91735994815826,0,0,1,1,1,676,0.198916003108025,420.25,3.67626905441284,256
0,3,7.30000019073486,28,15,1,2,1,1,0,0,0,0,0,1,1,0,0,0,1,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,784,0.198916003108025,420.25,3.67626905441284,225
0,3,7.30000019073486,57,16,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,3249,0.198916003108025,420.25,3.67626905441284,256
0,3,7.30000019073486,32,16,1,4,1,1,0,0,0,0,0,1,0,1,0,0,1,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,1024,0.198916003108025,420.25,3.67626905441284,256
0,3,7.30000019073486,49,12,1,3,1,0,1,0,0,0,0,1,0,1,0,0,1,0.446000009775162,20.5,1.91735994815826,0,1,1,1,1,2401,0.198916003108025,420.25,3.67626905441284,144
0,3,7.30000019073486,44,8,1,5,1,0,0,0,1,0,0,1,0,1,0,0,1,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,1936,0.198916003108025,420.25,3.67626905441284,64
0,3,7.30000019073486,37,12,1,7,0,0,1,0,0,0,0,1,0,1,0,0,1,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,1369,0.198916003108025,420.25,3.67626905441284,144
0,3,7.30000019073486,44,14,1,2,1,0,1,0,0,0,0,1,0,1,0,0,1,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,1936,0.198916003108025,420.25,3.67626905441284,196
0,3,7.30000019073486,27,18,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0.446000009775162,20.5,1.91735994815826,0,1,1,1,1,729,0.198916003108025,420.25,3.67626905441284,324
0,3,7.30000019073486,37,14,1,4,1,0,1,0,0,0,0,1,1,0,0,0,1,0.446000009775162,20.5,1.91735994815826,1,0,1,1,1,1369,0.198916003108025,420.25,3.67626905441284,196
0,3,7.30000019073486,36,16,1,4,1,1,0,0,0,0,0,1,1,0,0,0,1,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,1296,0.198916003108025,420.25,3.67626905441284,256
0,3,7.30000019073486,26,15,1,2,1,0,0,1,0,0,0,1,1,0,0,0,1,0.446000009775162,20.5,1.91735994815826,1,1,1,1,1,676,0.198916003108025,420.25,3.67626905441284,225
0,3,7.30000019073486,34,14,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,1156,0.198916003108025,420.25,3.67626905441284,196
0,3,7.30000019073486,31,16,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,961,0.198916003108025,420.25,3.67626905441284,256
0,3,7.30000019073486,26,15,1,3,0,1,0,0,0,0,0,1,1,0,0,0,1,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,676,0.198916003108025,420.25,3.67626905441284,225
0,3,7.30000019073486,38,14,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,1444,0.198916003108025,420.25,3.67626905441284,196
1,3,7.30000019073486,40,12,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,1600,0.198916003108025,420.25,3.67626905441284,144
0,3,7.30000019073486,49,10,1,3,1,0,0,1,0,0,0,1,0,1,0,0,1,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,2401,0.198916003108025,420.25,3.67626905441284,100
0,3,7.30000019073486,34,13,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,1156,0.198916003108025,420.25,3.67626905441284,169
0,3,7.30000019073486,25,9,1,2,1,1,0,0,0,0,0,1,1,0,0,0,1,0.446000009775162,20.5,1.91735994815826,0,1,1,1,1,625,0.198916003108025,420.25,3.67626905441284,81
0,1,7.30000019073486,27,9,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0.446000009775162,20.5,1.91735994815826,0,0,0,0,0,729,0.198916003108025,420.25,3.67626905441284,81
0,3,7.30000019073486,39,12,1,3,1,0,1,0,0,0,0,1,0,1,0,0,1,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,1521,0.198916003108025,420.25,3.67626905441284,144
